season,week,season_type,start_date,home_team,away_team,venue,home_conference,away_conference,game_id
2020,1,regular,2020-08-30T01:00:00.000Z,Central Arkansas,Austin Peay,Cramton Bowl,Southland,OVC,401218616
2020,1,regular,2020-09-04T00:00:00.000Z,UAB,Central Arkansas,Legion Field,Conference USA,Southland,401238035
2020,1,regular,2020-09-04T01:00:00.000Z,Southern Miss,South Alabama,M. M. Roberts Stadium,Conference USA,Sun Belt,401207101
2020,1,regular,2020-09-05T17:00:00.000Z,Marshall,Eastern Kentucky,Joan C. Edwards Stadium,Conference USA,OVC,401237353
2020,1,regular,2020-09-05T17:30:00.000Z,Army,Middle Tennessee,Michie Stadium,FBS Independents,Conference USA,401235700
2020,1,regular,2020-09-05T20:30:00.000Z,Texas State,SMU,Bobcat Stadium (TX),Sun Belt,American Athletic,401212484
2020,1,regular,2020-09-05T23:30:00.000Z,North Texas,Houston Christian,DATCU Stadium,Conference USA,Southland,401207098
2020,1,regular,2020-09-06T00:00:00.000Z,Memphis,Arkansas State,Simmons Bank Liberty Stadium,American Athletic,Sun Belt,401212553
2020,1,regular,2020-09-06T01:00:00.000Z,UTEP,Stephen F. Austin,Sun Bowl,Conference USA,Southland,401239884
2020,1,regular,2020-09-08T00:00:00.000Z,Navy,BYU,Navy-Marine Corps Memorial Stadium,American Athletic,FBS Independents,401234576
2020,2,regular,2020-09-11T00:00:00.000Z,Miami,UAB,Hard Rock Stadium,ACC,Conference USA,401234559
2020,2,regular,2020-09-12T16:00:00.000Z,App State,Charlotte,Kidd Brewer Stadium,Sun Belt,Conference USA,401236081
2020,2,regular,2020-09-12T16:00:00.000Z,Iowa State,Louisiana,Jack Trice Stadium,Big 12,Sun Belt,401236221
2020,2,regular,2020-09-12T16:00:00.000Z,North Carolina,Syracuse,Kenan Stadium,ACC,ACC,401234565
2020,2,regular,2020-09-12T16:00:00.000Z,Kansas State,Arkansas State,Bill Snyder Family Stadium,Big 12,Sun Belt,401236053
2020,2,regular,2020-09-12T16:00:00.000Z,West Virginia,Eastern Kentucky,Milan Puskar Stadium,Big 12,OVC,401236038
2020,2,regular,2020-09-12T17:30:00.000Z,Army,UL Monroe,Michie Stadium,FBS Independents,Sun Belt,401240113
2020,2,regular,2020-09-12T18:30:00.000Z,Notre Dame,Duke,Notre Dame Stadium,FBS Independents,ACC,401234574
2020,2,regular,2020-09-12T19:30:00.000Z,Texas State,UTSA,Bobcat Stadium (TX),Sun Belt,Conference USA,401207113
2020,2,regular,2020-09-12T20:00:00.000Z,Florida State,Georgia Tech,Doak Campbell Stadium,ACC,ACC,401234563
2020,2,regular,2020-09-12T20:00:00.000Z,Pittsburgh,Austin Peay,Acrisure Stadium,ACC,OVC,401240233
2020,2,regular,2020-09-12T20:14:00.000Z,Georgia Southern,Campbell,Allen E. Paulson Stadium,Sun Belt,Big South,401215298
2020,2,regular,2020-09-12T23:00:00.000Z,Oklahoma,Missouri State,"Memorial Stadium (Norman, OK)",Big 12,MVFC,401236054
2020,2,regular,2020-09-12T23:00:00.000Z,South Florida,The Citadel,Raymond James Stadium,American Athletic,Southern,401240039
2020,2,regular,2020-09-12T23:30:00.000Z,Wake Forest,Clemson,Allegacy Federal Credit Union Stadium,ACC,ACC,401234562
2020,2,regular,2020-09-12T23:30:00.000Z,South Alabama,Tulane,Hancock Whitney Stadium,Sun Belt,American Athletic,401239973
2020,2,regular,2020-09-13T00:00:00.000Z,Louisville,Western Kentucky,L&N Federal Credit Union Stadium,ACC,Conference USA,401234564
2020,2,regular,2020-09-13T00:00:00.000Z,Texas Tech,Houston Christian,Jones AT&T Stadium,Big 12,Southland,401236039
2020,2,regular,2020-09-13T00:00:00.000Z,Texas,UTEP,DKR-Texas Memorial Stadium,Big 12,Conference USA,401236222
2020,2,regular,2020-09-13T02:00:00.000Z,Kansas,Coastal Carolina,Memorial Stadium,Big 12,Sun Belt,401236658
2020,3,regular,2020-09-18T23:30:00.000Z,Coastal Carolina,Campbell,Brooks Stadium (SC),Sun Belt,Big South,401240126
2020,3,regular,2020-09-19T16:00:00.000Z,Duke,Boston College,Wallace Wade Stadium,ACC,ACC,401234567
2020,3,regular,2020-09-19T16:00:00.000Z,Pittsburgh,Syracuse,Acrisure Stadium,ACC,ACC,401234571
2020,3,regular,2020-09-19T16:00:00.000Z,Cincinnati,Austin Peay,Nippert Stadium,American Athletic,OVC,401212541
2020,3,regular,2020-09-19T16:00:00.000Z,Georgia State,Louisiana,Center Parc Stadium,Sun Belt,Sun Belt,401215301
2020,3,regular,2020-09-19T16:00:00.000Z,Oklahoma State,Tulsa,Boone Pickens Stadium,Big 12,American Athletic,401236041
2020,3,regular,2020-09-19T16:00:00.000Z,Tulane,Navy,Yulman Stadium,American Athletic,American Athletic,401212522
2020,3,regular,2020-09-19T16:00:00.000Z,Western Kentucky,Liberty,Houchens Industries-L.T. Smith Stadium,Conference USA,FBS Independents,401207124
2020,3,regular,2020-09-19T18:30:00.000Z,Notre Dame,South Florida,Notre Dame Stadium,FBS Independents,American Athletic,401241282
2020,3,regular,2020-09-19T19:30:00.000Z,Georgia Tech,UCF,Bobby Dodd Stadium,ACC,American Athletic,401234568
2020,3,regular,2020-09-19T19:30:00.000Z,Marshall,App State,Joan C. Edwards Stadium,Conference USA,Sun Belt,401236939
2020,3,regular,2020-09-19T19:30:00.000Z,Middle Tennessee,Troy,"Johnny ""Red"" Floyd Stadium",Conference USA,Sun Belt,401240640
2020,3,regular,2020-09-19T19:30:00.000Z,UTSA,Stephen F. Austin,Alamodome,Conference USA,Southland,401240041
2020,3,regular,2020-09-19T20:00:00.000Z,Clemson,The Citadel,"Memorial Stadium (Clemson, SC)",ACC,Southern,401237492
2020,3,regular,2020-09-19T22:00:00.000Z,North Texas,SMU,DATCU Stadium,Conference USA,American Athletic,401207120
2020,3,regular,2020-09-19T23:30:00.000Z,Southern Miss,Louisiana Tech,M. M. Roberts Stadium,Conference USA,Conference USA,401207106
2020,3,regular,2020-09-19T23:30:00.000Z,UL Monroe,Texas State,Malone Stadium,Sun Belt,Sun Belt,401215302
2020,3,regular,2020-09-19T23:30:00.000Z,Louisville,Miami,L&N Federal Credit Union Stadium,ACC,ACC,401234569
2020,3,regular,2020-09-20T00:00:00.000Z,NC State,Wake Forest,Carter-Finley Stadium,ACC,ACC,401234570
2020,3,regular,2020-09-20T01:00:00.000Z,UTEP,Abilene Christian,Sun Bowl,Conference USA,Southland,401239885
2020,4,regular,2020-09-24T23:30:00.000Z,South Alabama,UAB,Hancock Whitney Stadium,Sun Belt,Conference USA,401207132
2020,4,regular,2020-09-26T00:00:00.000Z,UTSA,Middle Tennessee,Alamodome,Conference USA,Conference USA,401207134
2020,4,regular,2020-09-26T16:00:00.000Z,Ole Miss,Florida,Vaught-Hemingway Stadium,SEC,SEC,401236952
2020,4,regular,2020-09-26T16:00:00.000Z,Louisiana,Georgia Southern,Cajun Field,Sun Belt,Sun Belt,401215303
2020,4,regular,2020-09-26T16:00:00.000Z,App State,Campbell,Kidd Brewer Stadium,Sun Belt,Big South,401236253
2020,4,regular,2020-09-26T16:00:00.000Z,Auburn,Kentucky,Jordan-Hare Stadium,SEC,SEC,401237034
2020,4,regular,2020-09-26T16:00:00.000Z,Oklahoma,Kansas State,"Memorial Stadium (Norman, OK)",Big 12,Big 12,401235996
2020,4,regular,2020-09-26T16:00:00.000Z,East Carolina,UCF,Dowdy-Ficklen Stadium,American Athletic,American Athletic,401212536
2020,4,regular,2020-09-26T16:00:00.000Z,Syracuse,Georgia Tech,JMA Wireless Dome,ACC,ACC,401234594
2020,4,regular,2020-09-26T16:00:00.000Z,Pittsburgh,Louisville,Acrisure Stadium,ACC,ACC,401234595
2020,4,regular,2020-09-26T17:00:00.000Z,Liberty,Florida International,Williams Stadium (VA),FBS Independents,Conference USA,401207126
2020,4,regular,2020-09-26T17:00:00.000Z,The Citadel,Eastern Kentucky,Johnson Hagood Stadium,Southern,OVC,401237493
2020,4,regular,2020-09-26T17:30:00.000Z,TCU,Iowa State,Amon G. Carter Stadium,Big 12,Big 12,401235994
2020,4,regular,2020-09-26T19:30:00.000Z,UL Monroe,UTEP,Malone Stadium,Sun Belt,Conference USA,401240194
2020,4,regular,2020-09-26T19:30:00.000Z,Texas Tech,Texas,Jones AT&T Stadium,Big 12,Big 12,401235995
2020,4,regular,2020-09-26T19:30:00.000Z,Oklahoma State,West Virginia,Boone Pickens Stadium,Big 12,Big 12,401235997
2020,4,regular,2020-09-26T19:30:00.000Z,Cincinnati,Army,Nippert Stadium,American Athletic,FBS Independents,401240996
2020,4,regular,2020-09-26T19:30:00.000Z,LSU,Mississippi State,Tiger Stadium (LA),SEC,SEC,401237035
2020,4,regular,2020-09-26T20:00:00.000Z,Arkansas,Georgia,Razorback Stadium,SEC,SEC,401237033
2020,4,regular,2020-09-26T20:00:00.000Z,Virginia,Duke,Scott Stadium,ACC,ACC,401234638
2020,4,regular,2020-09-26T22:00:00.000Z,Boston College,Texas State,"Alumni Stadium (Chestnut Hill, MA)",ACC,Sun Belt,401241303
2020,4,regular,2020-09-26T23:00:00.000Z,Southern Miss,Tulane,M. M. Roberts Stadium,Conference USA,American Athletic,401234734
2020,4,regular,2020-09-26T23:00:00.000Z,Missouri,Alabama,Memorial Stadium,SEC,SEC,401236951
2020,4,regular,2020-09-26T23:00:00.000Z,SMU,Stephen F. Austin,Gerald J. Ford Stadium,American Athletic,Southland,401212485
2020,4,regular,2020-09-26T23:00:00.000Z,Louisiana Tech,Houston Christian,Joe Aillet Stadium,Conference USA,Southland,401232157
2020,4,regular,2020-09-26T23:30:00.000Z,Miami,Florida State,Hard Rock Stadium,ACC,ACC,401234593
2020,4,regular,2020-09-26T23:30:00.000Z,Baylor,Kansas,McLane Stadium,Big 12,Big 12,401235993
2020,4,regular,2020-09-26T23:30:00.000Z,South Carolina,Tennessee,Williams-Brice Stadium,SEC,SEC,401237036
2020,4,regular,2020-09-26T23:30:00.000Z,Texas A&M,Vanderbilt,Kyle Field,SEC,SEC,401237037
2020,4,regular,2020-09-27T00:00:00.000Z,Virginia Tech,NC State,Lane Stadium,ACC,ACC,401234566
2020,4,regular,2020-09-27T00:00:00.000Z,Central Arkansas,Missouri State,Estes Stadium,Southland,MVFC,401236381
2020,4,regular,2020-09-27T02:15:00.000Z,BYU,Troy,LaVell Edwards Stadium,FBS Independents,Sun Belt,401236223
2020,5,regular,2020-10-02T23:00:00.000Z,Wake Forest,Campbell,Allegacy Federal Credit Union Stadium,ACC,Big South,401240282
2020,5,regular,2020-10-03T01:00:00.000Z,BYU,Louisiana Tech,LaVell Edwards Stadium,FBS Independents,Conference USA,401246275
2020,5,regular,2020-10-03T16:00:00.000Z,Florida,South Carolina,Ben Hill Griffin Stadium,SEC,SEC,401237096
2020,5,regular,2020-10-03T16:00:00.000Z,Texas,TCU,DKR-Texas Memorial Stadium,Big 12,Big 12,401236002
2020,5,regular,2020-10-03T16:00:00.000Z,Tennessee,Missouri,Neyland Stadium,SEC,SEC,401237099
2020,5,regular,2020-10-03T16:00:00.000Z,West Virginia,Baylor,Milan Puskar Stadium,Big 12,Big 12,401235998
2020,5,regular,2020-10-03T16:00:00.000Z,Coastal Carolina,Arkansas State,Brooks Stadium (SC),Sun Belt,Sun Belt,401215304
2020,5,regular,2020-10-03T16:00:00.000Z,Pittsburgh,NC State,Acrisure Stadium,ACC,ACC,401234600
2020,5,regular,2020-10-03T16:00:00.000Z,Georgia State,East Carolina,Center Parc Stadium,Sun Belt,American Athletic,401212547
2020,5,regular,2020-10-03T16:30:00.000Z,UAB,UTSA,Legion Field,Conference USA,Conference USA,401207141
2020,5,regular,2020-10-03T17:00:00.000Z,Liberty,North Alabama,Williams Stadium (VA),FBS Independents,Big South,401237513
2020,5,regular,2020-10-03T17:30:00.000Z,Army,Abilene Christian,Michie Stadium,FBS Independents,Southland,401240040
2020,5,regular,2020-10-03T19:00:00.000Z,Eastern Kentucky,Houston Christian,Roy Kidd Stadium,OVC,Southland,401246566
2020,5,regular,2020-10-03T19:30:00.000Z,North Dakota State,Central Arkansas,Fargodome,MVFC,Southland,401240124
2020,5,regular,2020-10-03T19:30:00.000Z,Kansas,Oklahoma State,Memorial Stadium,Big 12,Big 12,401236000
2020,5,regular,2020-10-03T19:30:00.000Z,Kansas State,Texas Tech,Bill Snyder Family Stadium,Big 12,Big 12,401236001
2020,5,regular,2020-10-03T19:30:00.000Z,Alabama,Texas A&M,Bryant-Denny Stadium,SEC,SEC,401237093
2020,5,regular,2020-10-03T19:30:00.000Z,Boston College,North Carolina,"Alumni Stadium (Chestnut Hill, MA)",ACC,ACC,401234597
2020,5,regular,2020-10-03T19:30:00.000Z,SMU,Memphis,Gerald J. Ford Stadium,American Athletic,American Athletic,401212486
2020,5,regular,2020-10-03T19:30:00.000Z,Cincinnati,South Florida,Nippert Stadium,American Athletic,American Athletic,401212476
2020,5,regular,2020-10-03T20:00:00.000Z,Florida Atlantic,Charlotte,FAU Stadium,Conference USA,Conference USA,401207136
2020,5,regular,2020-10-03T20:00:00.000Z,Florida State,Jacksonville State,Doak Campbell Stadium,ACC,OVC,401238034
2020,5,regular,2020-10-03T20:00:00.000Z,Duke,Virginia Tech,Wallace Wade Stadium,ACC,ACC,401234599
2020,5,regular,2020-10-03T20:00:00.000Z,Kentucky,Ole Miss,Kroger Field,SEC,SEC,401237097
2020,5,regular,2020-10-03T21:00:00.000Z,Stephen F. Austin,West Texas A&M,Homer Bryce Stadium,Southland,Lone Star,401240042
2020,5,regular,2020-10-03T21:00:00.000Z,Middle Tennessee,Western Kentucky,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,401207138
2020,5,regular,2020-10-03T22:00:00.000Z,Air Force,Navy,Falcon Stadium,Mountain West,American Athletic,401212557
2020,5,regular,2020-10-03T23:00:00.000Z,UL Monroe,Georgia Southern,Malone Stadium,Sun Belt,Sun Belt,401215305
2020,5,regular,2020-10-03T23:30:00.000Z,Mississippi State,Arkansas,Davis Wade Stadium,SEC,SEC,401237094
2020,5,regular,2020-10-03T23:30:00.000Z,UCF,Tulsa,FBC Mortgage Stadium,American Athletic,American Athletic,401212531
2020,5,regular,2020-10-03T23:30:00.000Z,Georgia,Auburn,Sanford Stadium,SEC,SEC,401237095
2020,5,regular,2020-10-03T23:30:00.000Z,Vanderbilt,LSU,FirstBank Stadium,SEC,SEC,401237098
2020,5,regular,2020-10-03T23:30:00.000Z,Iowa State,Oklahoma,Jack Trice Stadium,Big 12,Big 12,401235999
2020,5,regular,2020-10-03T23:30:00.000Z,North Texas,Southern Miss,DATCU Stadium,Conference USA,Conference USA,401207139
2020,5,regular,2020-10-04T00:00:00.000Z,Clemson,Virginia,"Memorial Stadium (Clemson, SC)",ACC,ACC,401234598
2020,6,regular,2020-10-08T23:30:00.000Z,Houston,Tulane,TDECU Stadium,American Athletic,American Athletic,401212523
2020,6,regular,2020-10-09T23:00:00.000Z,Georgia Tech,Louisville,Bobby Dodd Stadium,ACC,ACC,401234601
2020,6,regular,2020-10-10T16:00:00.000Z,Vanderbilt,South Carolina,FirstBank Stadium,SEC,SEC,401237106
2020,6,regular,2020-10-10T16:00:00.000Z,North Carolina,Virginia Tech,Kenan Stadium,ACC,ACC,401234607
2020,6,regular,2020-10-10T16:00:00.000Z,Oklahoma,Texas,Cotton Bowl,Big 12,Big 12,401236005
2020,6,regular,2020-10-10T16:00:00.000Z,LSU,Missouri,Tiger Stadium (LA),SEC,SEC,401237105
2020,6,regular,2020-10-10T16:00:00.000Z,Liberty,UL Monroe,Williams Stadium (VA),FBS Independents,Sun Belt,401207215
2020,6,regular,2020-10-10T16:00:00.000Z,Texas A&M,Florida,Kyle Field,SEC,SEC,401237102
2020,6,regular,2020-10-10T16:00:00.000Z,Virginia,NC State,Scott Stadium,ACC,ACC,401234608
2020,6,regular,2020-10-10T16:30:00.000Z,Syracuse,Duke,JMA Wireless Dome,ACC,ACC,401234605
2020,6,regular,2020-10-10T17:30:00.000Z,Army,The Citadel,Michie Stadium,FBS Independents,Southern,401240114
2020,6,regular,2020-10-10T19:00:00.000Z,Jacksonville State,Mercer,AmFirst Stadium,OVC,Southern,401240117
2020,6,regular,2020-10-10T19:30:00.000Z,Georgia,Tennessee,Sanford Stadium,SEC,SEC,401237103
2020,6,regular,2020-10-10T19:30:00.000Z,BYU,UTSA,LaVell Edwards Stadium,FBS Independents,Conference USA,401240997
2020,6,regular,2020-10-10T19:30:00.000Z,Arkansas State,Central Arkansas,Centennial Bank Stadium,Sun Belt,Southland,401246425
2020,6,regular,2020-10-10T19:30:00.000Z,Troy,Texas State,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,401215308
2020,6,regular,2020-10-10T19:30:00.000Z,Iowa State,Texas Tech,Jack Trice Stadium,Big 12,Big 12,401236003
2020,6,regular,2020-10-10T20:00:00.000Z,Florida International,Middle Tennessee,FIU Stadium,Conference USA,Conference USA,401207143
2020,6,regular,2020-10-10T20:00:00.000Z,TCU,Kansas State,Amon G. Carter Stadium,Big 12,Big 12,401236004
2020,6,regular,2020-10-10T20:00:00.000Z,Auburn,Arkansas,Jordan-Hare Stadium,SEC,SEC,401237101
2020,6,regular,2020-10-10T20:00:00.000Z,Boston College,Pittsburgh,"Alumni Stadium (Chestnut Hill, MA)",ACC,ACC,401234603
2020,6,regular,2020-10-10T22:00:00.000Z,Navy,Temple,Navy-Marine Corps Memorial Stadium,American Athletic,American Athletic,401212515
2020,6,regular,2020-10-10T23:00:00.000Z,South Florida,East Carolina,Raymond James Stadium,American Athletic,American Athletic,401212477
2020,6,regular,2020-10-10T23:30:00.000Z,Clemson,Miami,"Memorial Stadium (Clemson, SC)",ACC,ACC,401234604
2020,6,regular,2020-10-10T23:30:00.000Z,Notre Dame,Florida State,Notre Dame Stadium,FBS Independents,ACC,401234606
2020,6,regular,2020-10-10T23:30:00.000Z,Western Kentucky,Marshall,Houchens Industries-L.T. Smith Stadium,Conference USA,Conference USA,401207146
2020,6,regular,2020-10-10T23:30:00.000Z,Ole Miss,Alabama,Vaught-Hemingway Stadium,SEC,SEC,401237100
2020,6,regular,2020-10-10T23:30:00.000Z,Kentucky,Mississippi State,Kroger Field,SEC,SEC,401237104
2020,6,regular,2020-10-10T23:30:00.000Z,Louisiana Tech,UTEP,Joe Aillet Stadium,Conference USA,Conference USA,401207145
2020,6,regular,2020-10-11T00:00:00.000Z,North Texas,Charlotte,DATCU Stadium,Conference USA,Conference USA,401207142
2020,7,regular,2020-10-14T23:30:00.000Z,Louisiana,Coastal Carolina,Cajun Field,Sun Belt,Sun Belt,401215311
2020,7,regular,2020-10-15T23:30:00.000Z,Arkansas State,Georgia State,Centennial Bank Stadium,Sun Belt,Sun Belt,401215310
2020,7,regular,2020-10-16T22:00:00.000Z,Tulane,SMU,Yulman Stadium,American Athletic,American Athletic,401212487
2020,7,regular,2020-10-17T01:30:00.000Z,Houston,BYU,LaVell Edwards Stadium,American Athletic,FBS Independents,401212551
2020,7,regular,2020-10-17T16:00:00.000Z,Syracuse,Liberty,JMA Wireless Dome,ACC,FBS Independents,401234615
2020,7,regular,2020-10-17T16:00:00.000Z,Georgia Tech,Clemson,Bobby Dodd Stadium,ACC,ACC,401234610
2020,7,regular,2020-10-17T16:00:00.000Z,Tennessee,Kentucky,Neyland Stadium,SEC,SEC,401237111
2020,7,regular,2020-10-17T16:00:00.000Z,South Carolina,Auburn,Williams-Brice Stadium,SEC,SEC,401237109
2020,7,regular,2020-10-17T16:00:00.000Z,West Virginia,Kansas,Milan Puskar Stadium,Big 12,Big 12,401236007
2020,7,regular,2020-10-17T16:00:00.000Z,South Alabama,Texas State,Hancock Whitney Stadium,Sun Belt,Sun Belt,401215313
2020,7,regular,2020-10-17T16:00:00.000Z,Miami,Pittsburgh,Hard Rock Stadium,ACC,ACC,401234614
2020,7,regular,2020-10-17T16:00:00.000Z,Temple,South Florida,Lincoln Financial Field,American Athletic,American Athletic,401212478
2020,7,regular,2020-10-17T16:00:00.000Z,East Carolina,Navy,Dowdy-Ficklen Stadium,American Athletic,American Athletic,401212548
2020,7,regular,2020-10-17T17:30:00.000Z,UAB,Western Kentucky,Legion Field,Conference USA,Conference USA,401207153
2020,7,regular,2020-10-17T17:30:00.000Z,UTSA,Army,Alamodome,Conference USA,FBS Independents,401240115
2020,7,regular,2020-10-17T18:00:00.000Z,North Alabama,Jacksonville State,Braly Municipal Stadium,Big South,OVC,401240034
2020,7,regular,2020-10-17T18:30:00.000Z,Notre Dame,Louisville,Notre Dame Stadium,FBS Independents,ACC,401234613
2020,7,regular,2020-10-17T19:30:00.000Z,NC State,Duke,Carter-Finley Stadium,ACC,ACC,401234611
2020,7,regular,2020-10-17T19:30:00.000Z,Troy,Eastern Kentucky,Veterans Memorial Stadium (AL),Sun Belt,OVC,401239872
2020,7,regular,2020-10-17T19:30:00.000Z,Memphis,UCF,Simmons Bank Liberty Stadium,American Athletic,American Athletic,401212537
2020,7,regular,2020-10-17T19:30:00.000Z,Arkansas,Ole Miss,Razorback Stadium,SEC,SEC,401237108
2020,7,regular,2020-10-17T20:00:00.000Z,Mississippi State,Texas A&M,Davis Wade Stadium,SEC,SEC,401237112
2020,7,regular,2020-10-17T20:00:00.000Z,Georgia Southern,Massachusetts,Allen E. Paulson Stadium,Sun Belt,FBS Independents,401250215
2020,7,regular,2020-10-17T20:00:00.000Z,Wake Forest,Virginia,Allegacy Federal Credit Union Stadium,ACC,ACC,401234616
2020,7,regular,2020-10-17T21:00:00.000Z,Middle Tennessee,North Texas,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,401207150
2020,7,regular,2020-10-17T21:00:00.000Z,Stephen F. Austin,Angelo State,Homer Bryce Stadium,Southland,Lone Star,401249652
2020,7,regular,2020-10-17T22:00:00.000Z,Louisiana Tech,Marshall,Joe Aillet Stadium,Conference USA,Conference USA,401207149
2020,7,regular,2020-10-17T23:30:00.000Z,Florida State,North Carolina,Doak Campbell Stadium,ACC,ACC,401234612
2020,7,regular,2020-10-18T00:00:00.000Z,Alabama,Georgia,Bryant-Denny Stadium,SEC,SEC,401237107
2020,7,regular,2020-10-18T00:00:00.000Z,Virginia Tech,Boston College,Lane Stadium,ACC,ACC,401234609
2020,7,regular,2020-10-18T00:00:00.000Z,Missouri State,Central Arkansas,Plaster Sports Complex,MVFC,Southland,401236382
2020,8,regular,2020-10-22T23:30:00.000Z,App State,Arkansas State,Kidd Brewer Stadium,Sun Belt,Sun Belt,401240642
2020,8,regular,2020-10-23T23:00:00.000Z,Florida International,Jacksonville State,FIU Stadium,Conference USA,OVC,401250783
2020,8,regular,2020-10-23T23:30:00.000Z,South Florida,Tulsa,Raymond James Stadium,American Athletic,American Athletic,401212479
2020,8,regular,2020-10-24T00:00:00.000Z,UAB,Louisiana,Legion Field,Conference USA,Sun Belt,401238036
2020,8,regular,2020-10-24T00:00:00.000Z,Wisconsin,Illinois,Camp Randall Stadium,Big Ten,Big Ten,401247297
2020,8,regular,2020-10-24T16:00:00.000Z,North Carolina,NC State,Kenan Stadium,ACC,ACC,401234621
2020,8,regular,2020-10-24T16:00:00.000Z,Army,Mercer,Michie Stadium,FBS Independents,Southern,401240116
2020,8,regular,2020-10-24T16:00:00.000Z,Louisville,Florida State,L&N Federal Credit Union Stadium,ACC,ACC,401234619
